company,489
business,328
data,276
employee,240
time,161
value,158
manager,149
example,147
way,146
approach,134
job,124
change,99
system,96
worker,79
effort,72
management,71
use,67
risk,64
case,63
opportunity,58
growth,54
success,52
demand,49
need,45
outcome,44
benefit,44
matter,35
individual,35
point,34
skill,34
offer,29
conversation,21
indicator,20
create,20
objective,17
dont,15
creation,15
expertise,14
improvement,14
recommendation,13
whats,11
manage,9
identify,7
dozen,4
delivers,3
improve,2
determines,1
gherson,1
ibms,1
manager-worker,1
